District,Block,State,ASSAM AND BENGAL PLAIN  HOT SUBHUMID  TO HUMID  (INCLUSION  OF PERHUMID) ECO-REGION,CENTRAL HIGHLANDS ( MALWA )  GUJARAT PLAIN AND KATHIAWAR PENINSULA  SEMI-ARID ECO-REGION,CENTRAL HIGHLANDS (MALWA AND BUNDELKHAND)  HOT SUBHUMID (DRY) ECO-REGION,DECCAN PLATEAU  (TELANGANA) AND EASTERN GHATS  HOT SEMI ARID ECO-REGION,DECCAN PLATU  HOT SEMI-ARID ECO-REGION,EASTERN COASTAL PLAIN  HOT SUBHUMID TO SEMI-ARID EGO-REGION,EASTERN GHATS AND TAMIL NADU UPLANDS AND DECCAN (K ARNATAKA) PLATEAU  HOT SEMI-ARID ECO-REGION,EASTERN HIMALAYAS  WARM PERHUMID ECO-REGION,EASTERN PLAIN  HOT SUBAUMID (MOIST) ECO-REGION,EASTERN PLATEAU (CHHATTISGARH REGION),EASTERN PLATEAU (CHHOTANAGPUR) AND EASTERN GHATS  HOT SUBHUMID ECO-REGION,KARNATAKA PLATEAU (RAYALSEEMA AS INCLUSION),WESTERN GHATS AND COASTAL PLAIN  HOT HUMID-PERHUMID ECO-REGION,zones_list,zone_count,is_shared,zone_label,display_color
Anantapuramu,Putlur,Andhra Pradesh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.578123939377,0.0,Karnataka Plateau (incl. Rayalaseema),1,False,Karnataka Plateau (incl. Rayalaseema),#3682ba
Anantapuramu,Raptadu,Andhra Pradesh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.46565235000713,0.0,Karnataka Plateau (incl. Rayalaseema),1,False,Karnataka Plateau (incl. Rayalaseema),#3682ba
Anantapuramu,Rayadurg,Andhra Pradesh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.7148322875673,0.0,Karnataka Plateau (incl. Rayalaseema),1,False,Karnataka Plateau (incl. Rayalaseema),#3682ba
Anantapuramu,Settur,Andhra Pradesh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.47026843597973,0.0,Karnataka Plateau (incl. Rayalaseema),1,False,Karnataka Plateau (incl. Rayalaseema),#3682ba
Anantapuramu,Singanamala,Andhra Pradesh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.5996596640851,0.0,Karnataka Plateau (incl. Rayalaseema),1,False,Karnataka Plateau (incl. Rayalaseema),#3682ba
Anantapuramu,Tadpatri,Andhra Pradesh,0.0,0.0,0.0,81.00483673175509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.95796212355816,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid); Karnataka Plateau (incl. Rayalaseema),2,True,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Karnataka Plateau (incl. Rayalaseema),#888888
Anantapuramu,Uravakonda,Andhra Pradesh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426.3237608680432,0.0,Karnataka Plateau (incl. Rayalaseema),1,False,Karnataka Plateau (incl. Rayalaseema),#3682ba
Anantapuramu,Vajrakarur,Andhra Pradesh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.8576322718776,0.0,Karnataka Plateau (incl. Rayalaseema),1,False,Karnataka Plateau (incl. Rayalaseema),#3682ba
Anantapuramu,Vidapanakal,Andhra Pradesh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408.395045657314,0.0,Karnataka Plateau (incl. Rayalaseema),1,False,Karnataka Plateau (incl. Rayalaseema),#3682ba
Anantapuramu,Yadiki,Andhra Pradesh,0.0,0.0,0.0,67.59746133460833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.7311075466779,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid); Karnataka Plateau (incl. Rayalaseema),2,True,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Karnataka Plateau (incl. Rayalaseema),#888888
Anantapuramu,Yellanur,Andhra Pradesh,0.0,0.0,0.0,135.8341282785796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.35212047319823,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid); Karnataka Plateau (incl. Rayalaseema),2,True,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Karnataka Plateau (incl. Rayalaseema),#888888
Annamayya,B.Kothakota,Andhra Pradesh,0.0,0.0,0.0,0.0,0.0,0.0,300.2679774103324,0.0,0.0,0.0,0.0,0.0,0.0,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",1,False,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#f4faad
Annamayya,Chinnamandem,Andhra Pradesh,0.0,0.0,0.0,198.37433404617167,0.0,0.0,11.249031015119398,0.0,0.0,0.0,0.0,0.0,0.0,"Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid); Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",2,True,"Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#888888
Annamayya,Chitvel,Andhra Pradesh,0.0,0.0,0.0,525.3624080670195,0.0,0.0,11.024452199253137,0.0,0.0,0.0,0.0,0.0,0.0,"Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid); Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",2,True,"Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#888888
Annamayya,Galiveedu,Andhra Pradesh,0.0,0.0,0.0,326.6882037469879,0.0,0.0,8.391532400312396,0.0,0.0,0.0,0.0,0.2119822332698838,0.0,"Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid); Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid); Karnataka Plateau (incl. Rayalaseema)",3,True,"Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid) + Karnataka Plateau (incl. Rayalaseema)",#888888
Annamayya,Gurramkonda,Andhra Pradesh,0.0,0.0,0.0,6.602061073738544,0.0,0.0,257.2933512549515,0.0,0.0,0.0,0.0,0.0,0.0,"Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid); Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",2,True,"Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#888888
Annamayya,Kalakada,Andhra Pradesh,0.0,0.0,0.0,32.30354768369275,0.0,0.0,210.88031645939887,0.0,0.0,0.0,0.0,0.0,0.0,"Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid); Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",2,True,"Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#888888
Annamayya,Kalikiri,Andhra Pradesh,0.0,0.0,0.0,0.0,0.0,0.0,177.84323440145107,0.0,0.0,0.0,0.0,0.0,0.0,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",1,False,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#f4faad
Annamayya,Kambhamvaripalle,Andhra Pradesh,0.0,0.0,0.0,4.736623896464825,0.0,0.0,302.79783548057,0.0,0.0,0.0,0.0,0.0,0.0,"Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid); Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",2,True,"Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#888888
Annamayya,Kodur,Andhra Pradesh,0.0,0.0,0.0,211.2843877804799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),1,False,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Annamayya,Kurabalakota,Andhra Pradesh,0.0,0.0,0.0,0.0,0.0,0.0,212.1906486412484,0.0,0.0,0.0,0.0,0.0,0.0,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",1,False,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#f4faad
Annamayya,Lakkireddipalle,Andhra Pradesh,0.0,0.0,0.0,239.76389597403465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),1,False,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Annamayya,Madanapalle,Andhra Pradesh,0.0,0.0,0.0,0.0,0.0,0.0,335.43869938703926,0.0,0.0,0.0,0.0,0.0,0.0,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",1,False,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#f4faad
Annamayya,Mulakalacheruvu,Andhra Pradesh,0.0,0.0,0.0,0.0,0.0,0.0,235.6107990150424,0.0,0.0,0.0,0.0,30.237897817437656,0.0,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid); Karnataka Plateau (incl. Rayalaseema)",2,True,"Shared: Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid) + Karnataka Plateau (incl. Rayalaseema)",#888888
Annamayya,Nandalur,Andhra Pradesh,0.0,0.0,0.0,315.19694194281936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),1,False,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Annamayya,Nimmanapalle,Andhra Pradesh,0.0,0.0,0.0,0.0,0.0,0.0,182.00352755658523,0.0,0.0,0.0,0.0,0.0,0.0,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",1,False,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#f4faad
Annamayya,Obulavaripalle,Andhra Pradesh,0.0,0.0,0.0,1079.4283015009196,0.0,0.0,21.931928610318806,0.0,0.0,0.0,0.0,0.0,0.0,"Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid); Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",2,True,"Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#888888
Annamayya,Pedda Thippasamudram,Andhra Pradesh,0.0,0.0,0.0,0.0,0.0,0.0,252.21418231532903,0.0,0.0,0.0,0.0,41.08282810471129,0.0,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid); Karnataka Plateau (incl. Rayalaseema)",2,True,"Shared: Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid) + Karnataka Plateau (incl. Rayalaseema)",#888888
Annamayya,Peddamandyam,Andhra Pradesh,0.0,0.0,0.0,11.120299419103072,0.0,0.0,248.9371978651258,0.0,0.0,0.0,0.0,0.0,0.0,"Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid); Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",2,True,"Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#888888
Annamayya,Penagalur,Andhra Pradesh,0.0,0.0,0.0,313.6841726693817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),1,False,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Annamayya,Pileru,Andhra Pradesh,0.0,0.0,0.0,0.0,0.0,0.0,333.28827106906647,0.0,0.0,0.0,0.0,0.0,0.0,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",1,False,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#f4faad
Annamayya,Pullampeta,Andhra Pradesh,0.0,0.0,0.0,207.55307105304183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),1,False,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Annamayya,Rajampet,Andhra Pradesh,0.0,0.0,0.0,348.821098834385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),1,False,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Annamayya,Ramapuram,Andhra Pradesh,0.0,0.0,0.0,211.36518971191205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),1,False,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Annamayya,Ramasamudram,Andhra Pradesh,0.0,0.0,0.0,0.0,0.0,0.0,214.6586533134168,0.0,0.0,0.0,0.0,0.0,0.0,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",1,False,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#f4faad
Annamayya,Rayachoti,Andhra Pradesh,0.0,0.0,0.0,250.6648660496268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),1,False,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Annamayya,Sambepalle,Andhra Pradesh,0.0,0.0,0.0,254.74147193381984,0.0,0.0,5.568553390775083,0.0,0.0,0.0,0.0,0.0,0.0,"Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid); Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",2,True,"Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#888888
Annamayya,T Sundupalle,Andhra Pradesh,0.0,0.0,0.0,399.4731553954271,0.0,0.0,17.773959567573183,0.0,0.0,0.0,0.0,0.0,0.0,"Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid); Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",2,True,"Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#888888
Annamayya,Thamballapalle,Andhra Pradesh,0.0,0.0,0.0,0.0,0.0,0.0,382.6993631458925,0.0,0.0,0.0,0.0,5.186776504593974,0.0,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid); Karnataka Plateau (incl. Rayalaseema)",2,True,"Shared: Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid) + Karnataka Plateau (incl. Rayalaseema)",#888888
Annamayya,Vayalpad,Andhra Pradesh,0.0,0.0,0.0,0.0,0.0,0.0,266.0011935138299,0.0,0.0,0.0,0.0,0.0,0.0,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",1,False,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#f4faad
Annamayya,Veeraballe,Andhra Pradesh,0.0,0.0,0.0,656.572128801957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),1,False,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Bapatla,Addanki,Andhra Pradesh,0.0,0.0,0.0,0.0,0.0,293.6759131398317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eastern Coastal Plain (Subhumid–Semi-Arid),1,False,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Bapatla,Amruthalur,Andhra Pradesh,0.0,0.0,0.0,0.0,0.0,135.98139165404424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eastern Coastal Plain (Subhumid–Semi-Arid),1,False,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Bapatla,Ballikurava,Andhra Pradesh,0.0,0.0,0.0,0.0,0.0,245.9943850238316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eastern Coastal Plain (Subhumid–Semi-Arid),1,False,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Bapatla,Bapatla,Andhra Pradesh,0.0,0.0,0.0,0.0,0.0,271.8298890917279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eastern Coastal Plain (Subhumid–Semi-Arid),1,False,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Bapatla,Bhattiprolu,Andhra Pradesh,0.0,0.0,0.0,0.0,0.0,104.51080286762912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eastern Coastal Plain (Subhumid–Semi-Arid),1,False,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Bapatla,Cherukupalle,Andhra Pradesh,0.0,0.0,0.0,0.0,0.0,107.0554533070391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eastern Coastal Plain (Subhumid–Semi-Arid),1,False,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Bapatla,Chinaganjam,Andhra Pradesh,0.0,0.0,0.0,0.0,0.0,188.22225172587764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eastern Coastal Plain (Subhumid–Semi-Arid),1,False,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Bapatla,Chirala,Andhra Pradesh,0.0,0.0,0.0,0.0,0.0,113.31026893238696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eastern Coastal Plain (Subhumid–Semi-Arid),1,False,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Bapatla,Inkollu,Andhra Pradesh,0.0,0.0,0.0,0.0,0.0,157.25371964721015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eastern Coastal Plain (Subhumid–Semi-Arid),1,False,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Bapatla,Janakavarampanguluru,Andhra Pradesh,0.0,0.0,0.0,0.0,0.0,181.9575990848875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eastern Coastal Plain (Subhumid–Semi-Arid),1,False,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Bapatla,Karamchedu,Andhra Pradesh,0.0,0.0,0.0,0.0,0.0,174.20238897373991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eastern Coastal Plain (Subhumid–Semi-Arid),1,False,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Bapatla,Karlapalem,Andhra Pradesh,0.0,0.0,0.0,0.0,0.0,112.49777343830364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eastern Coastal Plain (Subhumid–Semi-Arid),1,False,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Bapatla,Kollur,Andhra Pradesh,0.0,0.0,0.0,0.0,0.0,128.7453470487855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eastern Coastal Plain (Subhumid–Semi-Arid),1,False,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Bapatla,Korisapadu,Andhra Pradesh,0.0,0.0,0.0,0.0,0.0,163.62202352678403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eastern Coastal Plain (Subhumid–Semi-Arid),1,False,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Bapatla,Martur,Andhra Pradesh,0.0,0.0,0.0,0.0,0.0,193.99861959990773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eastern Coastal Plain (Subhumid–Semi-Arid),1,False,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Bapatla,Nagaram,Andhra Pradesh,0.0,0.0,0.0,0.0,0.0,156.0009922780078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eastern Coastal Plain (Subhumid–Semi-Arid),1,False,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Bapatla,Nizampatnam,Andhra Pradesh,0.0,0.0,0.0,0.0,0.0,288.19707446747475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eastern Coastal Plain (Subhumid–Semi-Arid),1,False,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Bapatla,Parchur,Andhra Pradesh,0.0,0.0,0.0,0.0,0.0,240.8091354162197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eastern Coastal Plain (Subhumid–Semi-Arid),1,False,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Bapatla,Pittalavanipalem,Andhra Pradesh,0.0,0.0,0.0,0.0,0.0,77.8529163360623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eastern Coastal Plain (Subhumid–Semi-Arid),1,False,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Bapatla,Repalle,Andhra Pradesh,0.0,0.0,0.0,0.0,0.0,202.6484169098702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eastern Coastal Plain (Subhumid–Semi-Arid),1,False,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Bapatla,Santhamaguluru,Andhra Pradesh,0.0,0.0,0.0,145.17744592075357,0.0,80.42743440462112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid); Eastern Coastal Plain (Subhumid–Semi-Arid),2,True,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Eastern Coastal Plain (Subhumid–Semi-Arid),#888888
Bapatla,Tsundur,Andhra Pradesh,0.0,0.0,0.0,0.0,0.0,114.31865710863404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eastern Coastal Plain (Subhumid–Semi-Arid),1,False,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Bapatla,Vemuru,Andhra Pradesh,0.0,0.0,0.0,0.0,0.0,113.75031127043822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eastern Coastal Plain (Subhumid–Semi-Arid),1,False,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Bapatla,Vetapalem,Andhra Pradesh,0.0,0.0,0.0,0.0,0.0,98.63011124705352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eastern Coastal Plain (Subhumid–Semi-Arid),1,False,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Bapatla,Yeddanapudi,Andhra Pradesh,0.0,0.0,0.0,0.0,0.0,115.96384590759736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eastern Coastal Plain (Subhumid–Semi-Arid),1,False,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Chittoor,Baireddipalle,Andhra Pradesh,0.0,0.0,0.0,0.0,0.0,0.0,257.49522388630095,0.0,0.0,0.0,0.0,0.0,0.0,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",1,False,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#f4faad
Chittoor,Bangarupalem,Andhra Pradesh,0.0,0.0,0.0,0.0,0.0,0.0,398.1939826707765,0.0,0.0,0.0,0.0,0.0,0.0,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",1,False,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#f4faad
Chittoor,Chittoor,Andhra Pradesh,0.0,0.0,0.0,0.0,0.0,0.0,211.49074066387112,0.0,0.0,0.0,0.0,0.0,0.0,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",1,False,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#f4faad
Chittoor,Chowdepalle,Andhra Pradesh,0.0,0.0,0.0,0.0,0.0,0.0,263.6524411687241,0.0,0.0,0.0,0.0,0.0,0.0,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",1,False,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#f4faad
Chittoor,Gangadharanellore,Andhra Pradesh,0.0,0.0,0.0,0.0,0.0,0.0,202.19732197243812,0.0,0.0,0.0,0.0,0.0,0.0,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",1,False,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#f4faad
Chittoor,Gangavaram,Andhra Pradesh,0.0,0.0,0.0,0.0,0.0,0.0,237.84268889113144,0.0,0.0,0.0,0.0,0.0,0.0,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",1,False,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#f4faad
Chittoor,Gudipala,Andhra Pradesh,0.0,0.0,0.0,0.0,0.0,0.0,180.53090468153087,0.0,0.0,0.0,0.0,0.0,0.0,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",1,False,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#f4faad
Chittoor,Gudupalle,Andhra Pradesh,0.0,0.0,0.0,0.0,0.0,0.0,165.7562453731932,0.0,0.0,0.0,0.0,0.0,0.0,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",1,False,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#f4faad
Chittoor,Irala,Andhra Pradesh,0.0,0.0,0.0,0.0,0.0,0.0,229.96288505335505,0.0,0.0,0.0,0.0,0.0,0.0,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",1,False,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#f4faad
Chittoor,Karvetinagar,Andhra Pradesh,0.0,0.0,0.0,0.0,0.0,0.0,288.4791016660257,0.0,0.0,0.0,0.0,0.0,0.0,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",1,False,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#f4faad
Chittoor,Kuppam,Andhra Pradesh,0.0,0.0,0.0,0.0,0.0,0.0,416.1514460918588,0.0,0.0,0.0,0.0,0.0,0.0,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",1,False,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#f4faad
Chittoor,Nagari,Andhra Pradesh,0.0,0.0,0.0,0.0,0.0,0.0,160.39411288280326,0.0,0.0,0.0,0.0,0.0,0.0,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",1,False,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#f4faad
