State,District,Block,zone_count,zone_label,display_color
KA,Shivamogga,Bhadravati,2,"Shared: Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid) + Western Ghats & Coastal Plain (Humid–Perhumid)",#888888
KA,Shivamogga,Hosanagara,1,Western Ghats & Coastal Plain (Humid–Perhumid),#5e4fa2
KA,Shivamogga,Sagar,1,Western Ghats & Coastal Plain (Humid–Perhumid),#5e4fa2
KA,Shivamogga,Shikarpur,3,"Shared: Deccan Plateau (Semi-Arid) + Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid) + Western Ghats & Coastal Plain (Humid–Perhumid)",#888888
KA,Shivamogga,Shivamogga,2,"Shared: Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid) + Western Ghats & Coastal Plain (Humid–Perhumid)",#888888
KA,Shivamogga,Sorab,3,"Shared: Deccan Plateau (Semi-Arid) + Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid) + Western Ghats & Coastal Plain (Humid–Perhumid)",#888888
KA,Shivamogga,Tirthahalli,1,Western Ghats & Coastal Plain (Humid–Perhumid),#5e4fa2
KA,Tumakuru,Chiknayakanhalli,1,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#f4faad
KA,Tumakuru,Gubbi,1,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#f4faad
KA,Tumakuru,Koratagere,1,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#f4faad
KA,Tumakuru,Kunigal,1,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#f4faad
KA,Tumakuru,Madhugiri,2,"Shared: Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid) + Karnataka Plateau (incl. Rayalaseema)",#888888
KA,Tumakuru,Pavagada,1,Karnataka Plateau (incl. Rayalaseema),#3682ba
KA,Tumakuru,Sira,2,"Shared: Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid) + Karnataka Plateau (incl. Rayalaseema)",#888888
KA,Tumakuru,Tiptur,1,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#f4faad
KA,Tumakuru,Tumakuru,1,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#f4faad
KA,Tumakuru,Turuvekere,1,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#f4faad
KA,Udupi,Bainduru,1,Western Ghats & Coastal Plain (Humid–Perhumid),#5e4fa2
KA,Udupi,Brahmavara,1,Western Ghats & Coastal Plain (Humid–Perhumid),#5e4fa2
KA,Udupi,Hebri,1,Western Ghats & Coastal Plain (Humid–Perhumid),#5e4fa2
KA,Udupi,Kapu,1,Western Ghats & Coastal Plain (Humid–Perhumid),#5e4fa2
KA,Udupi,Karkal,1,Western Ghats & Coastal Plain (Humid–Perhumid),#5e4fa2
KA,Udupi,Kundapura,1,Western Ghats & Coastal Plain (Humid–Perhumid),#5e4fa2
KA,Udupi,Udupi,1,Western Ghats & Coastal Plain (Humid–Perhumid),#5e4fa2
KA,Uttara Kannada,Ankola,1,Western Ghats & Coastal Plain (Humid–Perhumid),#5e4fa2
KA,Uttara Kannada,Bhatkal,1,Western Ghats & Coastal Plain (Humid–Perhumid),#5e4fa2
KA,Uttara Kannada,Dandeli,2,Shared: Deccan Plateau (Semi-Arid) + Western Ghats & Coastal Plain (Humid–Perhumid),#888888
KA,Uttara Kannada,Haliyal,1,Deccan Plateau (Semi-Arid),#fa9b58
KA,Uttara Kannada,Honavar,1,Western Ghats & Coastal Plain (Humid–Perhumid),#5e4fa2
KA,Uttara Kannada,Karwar,1,Western Ghats & Coastal Plain (Humid–Perhumid),#5e4fa2
KA,Uttara Kannada,Kumta,1,Western Ghats & Coastal Plain (Humid–Perhumid),#5e4fa2
KA,Uttara Kannada,Mundgod,1,Deccan Plateau (Semi-Arid),#fa9b58
KA,Uttara Kannada,Siddapur,1,Western Ghats & Coastal Plain (Humid–Perhumid),#5e4fa2
KA,Uttara Kannada,Sirsi,2,Shared: Deccan Plateau (Semi-Arid) + Western Ghats & Coastal Plain (Humid–Perhumid),#888888
KA,Uttara Kannada,Supa,2,Shared: Deccan Plateau (Semi-Arid) + Western Ghats & Coastal Plain (Humid–Perhumid),#888888
KA,Uttara Kannada,Yellapur,2,Shared: Deccan Plateau (Semi-Arid) + Western Ghats & Coastal Plain (Humid–Perhumid),#888888
KA,Vijayapura,Babaleshwar,1,Karnataka Plateau (incl. Rayalaseema),#3682ba
KA,Vijayapura,Basavana Bagevadi,2,Shared: Deccan Plateau (Semi-Arid) + Karnataka Plateau (incl. Rayalaseema),#888888
KA,Vijayapura,Chadachan,1,Deccan Plateau (Semi-Arid),#fa9b58
KA,Vijayapura,Devara Hipparagi,1,Deccan Plateau (Semi-Arid),#fa9b58
KA,Vijayapura,Indi,1,Deccan Plateau (Semi-Arid),#fa9b58
KA,Vijayapura,Kolhar,1,Karnataka Plateau (incl. Rayalaseema),#3682ba
KA,Vijayapura,Muddebihal,2,Shared: Deccan Plateau (Semi-Arid) + Karnataka Plateau (incl. Rayalaseema),#888888
KA,Vijayapura,Nidagundi,1,Karnataka Plateau (incl. Rayalaseema),#3682ba
KA,Vijayapura,Sindgi,1,Deccan Plateau (Semi-Arid),#fa9b58
KA,Vijayapura,Talikoti,1,Deccan Plateau (Semi-Arid),#fa9b58
KA,Vijayapura,Tikota,2,Shared: Deccan Plateau (Semi-Arid) + Karnataka Plateau (incl. Rayalaseema),#888888
KA,Vijayapura,Vijayapura,2,Shared: Deccan Plateau (Semi-Arid) + Karnataka Plateau (incl. Rayalaseema),#888888
KA,Yadgir,Gurumitkal,2,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Deccan Plateau (Semi-Arid),#888888
KA,Yadgir,Hunasagi,1,Deccan Plateau (Semi-Arid),#fa9b58
KA,Yadgir,Shahpur,1,Deccan Plateau (Semi-Arid),#fa9b58
KA,Yadgir,Shorapur,1,Deccan Plateau (Semi-Arid),#fa9b58
KA,Yadgir,Wadagera,2,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Deccan Plateau (Semi-Arid),#888888
KA,Yadgir,Yadgir,2,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Deccan Plateau (Semi-Arid),#888888
MH,Ahmednagar,Akola,2,Shared: Deccan Plateau (Semi-Arid) + Western Ghats & Coastal Plain (Humid–Perhumid),#888888
MH,Ahmednagar,Jamkhed,1,Deccan Plateau (Semi-Arid),#fa9b58
MH,Ahmednagar,Karjat,1,Deccan Plateau (Semi-Arid),#fa9b58
MH,Ahmednagar,Kopargaon,1,Deccan Plateau (Semi-Arid),#fa9b58
MH,Ahmednagar,Nagar,1,Deccan Plateau (Semi-Arid),#fa9b58
MH,Ahmednagar,Nevasa,1,Deccan Plateau (Semi-Arid),#fa9b58
MH,Ahmednagar,Parner,1,Deccan Plateau (Semi-Arid),#fa9b58
MH,Ahmednagar,Pathardi,1,Deccan Plateau (Semi-Arid),#fa9b58
MH,Ahmednagar,Rahta,1,Deccan Plateau (Semi-Arid),#fa9b58
MH,Ahmednagar,Rahuri,1,Deccan Plateau (Semi-Arid),#fa9b58
MH,Ahmednagar,Sangamner,1,Deccan Plateau (Semi-Arid),#fa9b58
MH,Ahmednagar,Shevgaon,1,Deccan Plateau (Semi-Arid),#fa9b58
MH,Ahmednagar,Shrigonda,1,Deccan Plateau (Semi-Arid),#fa9b58
MH,Ahmednagar,Shrirampur,1,Deccan Plateau (Semi-Arid),#fa9b58
MH,Akola,Akola,1,Deccan Plateau (Semi-Arid),#fa9b58
MH,Akola,Akot,1,Deccan Plateau (Semi-Arid),#fa9b58
MH,Akola,Balapur,1,Deccan Plateau (Semi-Arid),#fa9b58
MH,Akola,Barshitakli,1,Deccan Plateau (Semi-Arid),#fa9b58
MH,Akola,Murtijapur,1,Deccan Plateau (Semi-Arid),#fa9b58
MH,Akola,Patur,1,Deccan Plateau (Semi-Arid),#fa9b58
MH,Akola,Telhara,1,Deccan Plateau (Semi-Arid),#fa9b58
MH,Amravati,Achalpur,1,Deccan Plateau (Semi-Arid),#fa9b58
MH,Amravati,Amravati,1,Deccan Plateau (Semi-Arid),#fa9b58
